systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
YouTube_listVideos;224;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;TP;TP;TP;0.95;1130;280;1410;10000;GPT-3.5
YouTube_listVideos;225;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;892;290;1182;50;GPT-3.5
YouTube_listVideos;226;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;TP;TP;TP;0.95;1111;271;1382;10000;GPT-3.5
YouTube_listVideos;227;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;946;248;1194;50;GPT-3.5
YouTube_listVideos;228;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;1.0;721;225;946;10000;GPT-3.5
YouTube_listVideos;229;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;716;202;918;10000;GPT-3.5
YouTube_listVideos;230;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;FP;FP;TN;0.9;704;244;948;100;GPT-3.5
YouTube_listVideos;231;daikon.inv.unary.stringsequence.SequenceFixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.stringsequence.SequenceFixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;908;289;1197;10000;GPT-3.5
YouTube_listVideos;232;daikon.inv.unary.stringsequence.SequenceFixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.stringsequence.SequenceFixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;890;297;1187;10000;GPT-3.5
YouTube_listVideos;233;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;774;233;1007;10000;GPT-3.5
YouTube_listVideos;234;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;726;212;938;10000;GPT-3.5
YouTube_listVideos;235;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;FP;FN;0.6;670;244;914;10000;GPT-3.5
YouTube_listVideos;236;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;810;203;1013;10000;GPT-3.5
YouTube_listVideos;237;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;YouTube_listVideos-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;836;260;1096;10000;GPT-3.5
YouTube_listVideos;238;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;809;225;1034;10000;GPT-3.5
YouTube_listVideos;239;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;YouTube_listVideos-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;835;269;1104;10000;GPT-3.5
YouTube_listVideos;240;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;806;220;1026;10000;GPT-3.5
YouTube_listVideos;241;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;YouTube_listVideos-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;832;204;1036;10000;GPT-3.5
YouTube_listVideos;242;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;715;244;959;10000;GPT-3.5
YouTube_listVideos;243;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;722;235;957;10000;GPT-3.5
YouTube_listVideos;244;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;804;219;1023;10000;GPT-3.5
YouTube_listVideos;245;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;YouTube_listVideos-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;830;256;1086;10000;GPT-3.5
YouTube_listVideos;246;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;734;222;956;10000;GPT-3.5
YouTube_listVideos;247;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;826;217;1043;10000;GPT-3.5
YouTube_listVideos;248;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;FP;TP;FP;0.9;738;265;1003;50;GPT-3.5
YouTube_listVideos;249;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;803;245;1048;10000;GPT-3.5
YouTube_listVideos;250;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;YouTube_listVideos-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;829;295;1124;10000;GPT-3.5
YouTube_listVideos;251;daikon.inv.unary.string.IsUrl;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsUrl;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;881;329;1210;10000;GPT-3.5
YouTube_listVideos;252;daikon.inv.unary.string.IsUrl;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsUrl;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;892;291;1183;10000;GPT-3.5
YouTube_listVideos;253;daikon.inv.unary.string.IsUrl;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsUrl;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;895;261;1156;10000;GPT-3.5
YouTube_listVideos;254;daikon.inv.unary.string.IsUrl;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsUrl;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;888;266;1154;10000;GPT-3.5
YouTube_listVideos;255;daikon.inv.unary.string.IsUrl;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsUrl;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;886;269;1155;10000;GPT-3.5
YouTube_listVideos;256;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;735;234;969;10000;GPT-3.5
YouTube_listVideos;257;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;FP;FP;TN;0.9;709;208;917;10000;GPT-3.5
YouTube_listVideos;258;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;703;245;948;10000;GPT-3.5
YouTube_listVideos;259;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;746;233;979;10000;GPT-3.5
YouTube_listVideos;260;daikon.inv.unary.string.IsNumeric;Specific formats;YouTube_listVideos-daikon.inv.unary.string.IsNumeric;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;737;221;958;10000;GPT-3.5
YouTube_listVideos;261;daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;Specific formats;YouTube_listVideos-daikon.inv.unary.stringsequence.SequenceStringElementsAreUrl;YouTube_listVideos-Specific formats;TP;TP;TP;1.0;906;177;1083;10000;GPT-3.5
YouTube_listVideos;262;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;FP;FN;0.9;711;306;1017;10000;GPT-3.5
YouTube_listVideos;263;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.95;975;217;1192;10000;GPT-3.5
YouTube_listVideos;264;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.95;981;270;1251;10000;GPT-3.5
YouTube_listVideos;265;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.9;995;212;1207;10000;GPT-3.5
YouTube_listVideos;266;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.9;984;289;1273;10000;GPT-3.5
YouTube_listVideos;267;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.95;982;227;1209;10000;GPT-3.5
YouTube_listVideos;268;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.95;700;270;970;10000;GPT-3.5
YouTube_listVideos;269;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;TP;TP;TP;0.95;707;224;931;10000;GPT-3.5
YouTube_listVideos;270;daikon.inv.binary.twoString.StdString$SubString;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StdString$SubString;YouTube_listVideos-String comparisons;FP;FP;TN;0.9;757;314;1071;100;GPT-3.5
YouTube_listVideos;271;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;756;220;976;10000;GPT-3.5
YouTube_listVideos;272;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.9;656;257;913;10000;GPT-3.5
YouTube_listVideos;273;daikon.inv.unary.string.FixedLengthString;Specific formats;YouTube_listVideos-daikon.inv.unary.string.FixedLengthString;YouTube_listVideos-Specific formats;TP;TP;TP;0.95;703;268;971;10000;GPT-3.5
YouTube_listVideos;274;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;FP;TP;FP;0.9;902;241;1143;100;GPT-3.5
YouTube_listVideos;275;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;FP;TP;FP;0.9;766;211;977;100;GPT-3.5
YouTube_listVideos;276;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;TP;TP;TP;0.9;798;191;989;10000;GPT-3.5
YouTube_listVideos;277;daikon.inv.unary.scalar.OneOfScalar;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.OneOfScalar;YouTube_listVideos-Specific values;FP;TP;FP;0.9;832;330;1162;100;GPT-3.5
YouTube_listVideos;278;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;975;330;1305;1000;GPT-3.5
YouTube_listVideos;279;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;977;274;1251;1000;GPT-3.5
YouTube_listVideos;280;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;TP;FP;0.95;879;260;1139;10000;GPT-3.5
YouTube_listVideos;281;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;TP;FP;0.95;879;294;1173;1000;GPT-3.5
YouTube_listVideos;282;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;1.0;814;356;1170;1000;GPT-3.5
YouTube_listVideos;283;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;TP;FP;0.9;810;267;1077;500;GPT-3.5
YouTube_listVideos;284;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;946;437;1383;10000;GPT-3.5
YouTube_listVideos;285;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;989;274;1263;100;GPT-3.5
YouTube_listVideos;286;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;932;302;1234;10000;GPT-3.5
YouTube_listVideos;287;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;989;318;1307;100;GPT-3.5
YouTube_listVideos;288;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;988;298;1286;10000;GPT-3.5
YouTube_listVideos;289;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;989;305;1294;100;GPT-3.5
YouTube_listVideos;290;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;936;274;1210;10000;GPT-3.5
YouTube_listVideos;291;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;989;313;1302;100;GPT-3.5
YouTube_listVideos;292;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;1024;339;1363;10000;GPT-3.5
YouTube_listVideos;293;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;971;332;1303;100;GPT-3.5
YouTube_listVideos;294;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;943;297;1240;10000;GPT-3.5
YouTube_listVideos;295;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;949;333;1282;10000;GPT-3.5
YouTube_listVideos;296;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;989;323;1312;100;GPT-3.5
YouTube_listVideos;297;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;967;315;1282;10000;GPT-3.5
YouTube_listVideos;298;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;933;351;1284;10000;GPT-3.5
YouTube_listVideos;299;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;989;315;1304;100;GPT-3.5
YouTube_listVideos;300;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;957;395;1352;10000;GPT-3.5
YouTube_listVideos;301;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntLessThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;727;320;1047;100;GPT-3.5
YouTube_listVideos;302;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;1047;375;1422;100;GPT-3.5
YouTube_listVideos;303;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.6;749;268;1017;10000;GPT-3.5
YouTube_listVideos;304;daikon.inv.binary.twoString.StringEqual;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StringEqual;YouTube_listVideos-String comparisons;FP;TP;FP;0.9;740;222;962;10000;GPT-3.5
YouTube_listVideos;305;daikon.inv.binary.twoString.StringEqual;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StringEqual;YouTube_listVideos-String comparisons;FP;TP;FP;0.9;747;223;970;10000;GPT-3.5
YouTube_listVideos;306;daikon.inv.binary.twoString.StringEqual;String comparisons;YouTube_listVideos-daikon.inv.binary.twoString.StringEqual;YouTube_listVideos-String comparisons;FP;TP;FP;0.8;751;272;1023;10000;GPT-3.5
YouTube_listVideos;307;daikon.inv.unary.scalar.OneOfScalar;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.OneOfScalar;YouTube_listVideos-Specific values;FP;TP;FP;0.9;738;250;988;10000;GPT-3.5
YouTube_listVideos;308;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;TP;TP;TP;0.9;749;218;967;10000;GPT-3.5
YouTube_listVideos;309;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;FP;TP;FP;0.9;772;264;1036;1000;GPT-3.5
YouTube_listVideos;310;daikon.inv.unary.string.OneOfString;Specific values;YouTube_listVideos-daikon.inv.unary.string.OneOfString;YouTube_listVideos-Specific values;FP;TP;FP;0.9;739;235;974;10000;GPT-3.5
YouTube_listVideos;311;daikon.inv.unary.scalar.LowerBound;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.LowerBound;YouTube_listVideos-Specific values;TP;TP;TP;0.9;893;284;1177;10000;GPT-3.5
YouTube_listVideos;312;daikon.inv.unary.scalar.LowerBound;Specific values;YouTube_listVideos-daikon.inv.unary.scalar.LowerBound;YouTube_listVideos-Specific values;TP;TP;TP;0.9;875;307;1182;10000;GPT-3.5
YouTube_listVideos;313;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;864;299;1163;10000;GPT-3.5
YouTube_listVideos;314;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;862;215;1077;10000;GPT-3.5
YouTube_listVideos;315;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;869;293;1162;10000;GPT-3.5
YouTube_listVideos;316;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;863;242;1105;10000;GPT-3.5
YouTube_listVideos;317;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;864;231;1095;10000;GPT-3.5
YouTube_listVideos;318;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;864;258;1122;10000;GPT-3.5
YouTube_listVideos;319;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;957;279;1236;10000;GPT-3.5
YouTube_listVideos;320;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;1005;313;1318;1000;GPT-3.5
YouTube_listVideos;321;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;1007;343;1350;1000;GPT-3.5
YouTube_listVideos;322;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;984;251;1235;1000;GPT-3.5
YouTube_listVideos;323;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;983;418;1401;10000;GPT-3.5
YouTube_listVideos;324;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;875;264;1139;10000;GPT-3.5
YouTube_listVideos;325;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;875;226;1101;10000;GPT-3.5
YouTube_listVideos;326;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;875;343;1218;10000;GPT-3.5
YouTube_listVideos;327;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;875;198;1073;10000;GPT-3.5
YouTube_listVideos;328;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;874;283;1157;10000;GPT-3.5
YouTube_listVideos;329;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;874;271;1145;10000;GPT-3.5
YouTube_listVideos;330;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;875;205;1080;10000;GPT-3.5
YouTube_listVideos;331;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;875;286;1161;10000;GPT-3.5
YouTube_listVideos;332;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;917;273;1190;10000;GPT-3.5
YouTube_listVideos;333;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;933;279;1212;10000;GPT-3.5
YouTube_listVideos;334;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;878;314;1192;10000;GPT-3.5
